CFHEPS Amount,ZIP,month,Timely Issuance,Agency Action 
"$1,785",11374,9/1/2024,Timely,N/A
"$1,780",11374,9/1/2024,Timely,N/A
"$1,728",11374,9/1/2024,Timely,N/A
"$1,727",11374,9/1/2024,Timely,N/A
"$1,710",11374,9/1/2024,Timely,N/A
"$1,695",11374,9/1/2024,Timely,N/A
"$1,676",11374,9/1/2024,Timely,N/A
"$1,671",11374,9/1/2024,Timely,N/A
"$1,648",11374,9/1/2024,Timely,N/A
"$1,637",11374,9/1/2024,Timely,N/A
"$1,623",11374,9/1/2024,Timely,N/A
"$1,615",11374,9/1/2024,Timely,N/A
"$1,611",11374,9/1/2024,Timely,N/A
"$1,578",11374,9/1/2024,Timely,N/A
"$1,571",11374,9/1/2024,Timely,N/A
"$1,565",11374,9/1/2024,Timely,N/A
"$1,491",11374,9/1/2024,Timely,N/A
"$1,460",11374,9/1/2024,Timely,N/A
"$1,451",11374,9/1/2024,Timely,N/A
"$1,445",11374,9/1/2024,Timely,N/A
"$1,443",11374,9/1/2024,Timely,N/A
"$1,435",11374,9/1/2024,Timely,N/A
"$1,417",11374,9/1/2024,Timely,N/A
"$1,401",11374,9/1/2024,Timely,N/A
"$1,381",11374,9/1/2024,Timely,N/A
"$1,360",11374,9/1/2024,Timely,N/A
"$1,291",11374,9/1/2024,Timely,N/A
"$1,257",11374,9/1/2024,Timely,N/A
"$1,188",11374,9/1/2024,Timely,N/A
"$1,114",11374,9/1/2024,Timely,N/A
"$1,113",11374,9/1/2024,Timely,N/A
"$1,082",11374,9/1/2024,Timely,N/A
"$1,021",11374,9/1/2024,Timely,N/A
$957,11374,9/1/2024,Timely,N/A
$938,11374,9/1/2024,Timely,N/A
$918,11374,9/1/2024,Timely,N/A
$883,11374,9/1/2024,Timely,N/A
$883,11374,9/1/2024,Timely,N/A
$858,11374,9/1/2024,Timely,N/A
$787,11374,9/1/2024,Timely,N/A
$782,11374,9/1/2024,Timely,N/A
$766,11374,9/1/2024,Timely,N/A
$658,11374,9/1/2024,Timely,N/A
"$3,199",11375,9/1/2024,Timely,N/A
"$3,199",11375,9/1/2024,Timely,N/A
"$3,120",11375,9/1/2024,Timely,N/A
"$2,785",11375,9/1/2024,Timely,N/A
"$2,735",11375,9/1/2024,Timely,N/A
"$2,669",11375,9/1/2024,Timely,N/A
"$2,660",11375,9/1/2024,Timely,N/A
"$2,635",11375,9/1/2024,Timely,N/A
"$2,585",11375,9/1/2024,Timely,N/A
"$2,585",11375,9/1/2024,Timely,N/A
"$2,567",11375,9/1/2024,Timely,N/A
"$2,560",11375,9/1/2024,Timely,N/A
"$2,535",11375,9/1/2024,Timely,N/A
"$2,535",11375,9/1/2024,Timely,N/A
"$2,533",11375,9/1/2024,Timely,N/A
"$2,502",11375,9/1/2024,Timely,N/A
"$2,427",11375,9/1/2024,Timely,N/A
"$2,377",11375,9/1/2024,Timely,N/A
"$2,362",11375,9/1/2024,Timely,N/A
"$2,335",11375,9/1/2024,Timely,N/A
"$2,327",11375,9/1/2024,Timely,N/A
"$2,303",11375,9/1/2024,Timely,N/A
"$2,299",11375,9/1/2024,Timely,N/A
"$2,299",11375,9/1/2024,Timely,N/A
"$2,269",11375,9/1/2024,Timely,N/A
"$2,269",11375,9/1/2024,Timely,N/A
"$2,248",11375,9/1/2024,Timely,N/A
"$2,218",11375,9/1/2024,Timely,N/A
"$2,197",11375,9/1/2024,Timely,N/A
"$2,179",11375,9/1/2024,Timely,N/A
"$2,152",11375,9/1/2024,Timely,N/A
"$2,127",11375,9/1/2024,Timely,N/A
"$2,112",11375,9/1/2024,Timely,N/A
"$2,107",11375,9/1/2024,Timely,N/A
"$2,105",11375,9/1/2024,Timely,N/A
"$2,102",11375,9/1/2024,Timely,N/A
"$2,075",11375,9/1/2024,Timely,N/A
"$2,059",11375,9/1/2024,Timely,N/A
"$2,044",11375,9/1/2024,Timely,N/A
"$2,043",11375,9/1/2024,Timely,N/A
"$2,020",11375,9/1/2024,Timely,N/A
"$2,018",11375,9/1/2024,Timely,N/A
"$2,016",11375,9/1/2024,Timely,N/A
"$1,993",11375,9/1/2024,Timely,N/A
"$1,993",11375,9/1/2024,Timely,N/A
"$1,985",11375,9/1/2024,Timely,N/A
"$1,971",11375,9/1/2024,Timely,N/A
"$1,969",11375,9/1/2024,Timely,N/A
"$1,969",11375,9/1/2024,Timely,N/A
"$1,969",11375,9/1/2024,Timely,N/A
"$1,966",11375,9/1/2024,Timely,N/A
"$1,934",11375,9/1/2024,Timely,N/A
"$1,927",11375,9/1/2024,Timely,N/A
"$1,927",11375,9/1/2024,Timely,N/A
"$1,906",11375,9/1/2024,Timely,N/A
"$1,901",11375,9/1/2024,Timely,N/A
"$1,900",11375,9/1/2024,Timely,N/A
"$1,892",11375,9/1/2024,Timely,N/A
"$1,889",11375,9/1/2024,Timely,N/A
"$1,885",11375,9/1/2024,Timely,N/A
"$1,883",11375,9/1/2024,Timely,N/A
"$1,850",11375,9/1/2024,Timely,N/A
"$1,838",11375,9/1/2024,Timely,N/A
"$1,836",11375,9/1/2024,Timely,N/A
"$1,835",11375,9/1/2024,Timely,N/A
"$1,817",11375,9/1/2024,Timely,N/A
"$1,817",11375,9/1/2024,Timely,N/A
"$1,817",11375,9/1/2024,Timely,N/A
"$1,817",11375,9/1/2024,Timely,N/A
"$1,817",11375,9/1/2024,Timely,N/A
"$1,815",11375,9/1/2024,Timely,N/A
"$1,815",11375,9/1/2024,Timely,N/A
"$1,797",11375,9/1/2024,Timely,N/A
"$1,783",11375,9/1/2024,Timely,N/A
"$1,778",11375,9/1/2024,Timely,N/A
"$1,767",11375,9/1/2024,Timely,N/A
"$1,767",11375,9/1/2024,Timely,N/A
"$1,733",11375,9/1/2024,Timely,N/A
"$1,728",11375,9/1/2024,Timely,N/A
"$1,727",11375,9/1/2024,Timely,N/A
"$1,727",11375,9/1/2024,Timely,N/A
"$1,720",11375,9/1/2024,Timely,N/A
"$1,720",11375,9/1/2024,Timely,N/A
"$1,719",11375,9/1/2024,Timely,N/A
"$1,716",11375,9/1/2024,Timely,N/A
"$1,699",11375,9/1/2024,Timely,N/A
"$1,698",11375,9/1/2024,Timely,N/A
"$1,695",11375,9/1/2024,Timely,N/A
"$1,693",11375,9/1/2024,Timely,N/A
"$1,692",11375,9/1/2024,Timely,N/A
"$1,692",11375,9/1/2024,Timely,N/A
"$1,692",11375,9/1/2024,Timely,N/A
"$1,671",11375,9/1/2024,Timely,N/A
"$1,667",11375,9/1/2024,Timely,N/A
"$1,659",11375,9/1/2024,Timely,N/A
"$1,659",11375,9/1/2024,Timely,N/A
"$1,659",11375,9/1/2024,Timely,N/A
"$1,652",11375,9/1/2024,Timely,N/A
"$1,652",11375,9/1/2024,Timely,N/A
"$1,649",11375,9/1/2024,Timely,N/A
"$1,614",11375,9/1/2024,Timely,N/A
"$1,605",11375,9/1/2024,Timely,N/A
"$1,587",11375,9/1/2024,Timely,N/A
"$1,580",11375,9/1/2024,Timely,N/A
"$1,570",11375,9/1/2024,Timely,N/A
"$1,566",11375,9/1/2024,Timely,N/A
"$1,565",11375,9/1/2024,Timely,N/A
"$1,565",11375,9/1/2024,Timely,N/A
"$1,560",11375,9/1/2024,Timely,N/A
"$1,547",11375,9/1/2024,Timely,N/A
"$1,540",11375,9/1/2024,Timely,N/A
"$1,513",11375,9/1/2024,Timely,N/A
"$1,504",11375,9/1/2024,Timely,N/A
"$1,478",11375,9/1/2024,Timely,N/A
"$1,418",11375,9/1/2024,Timely,N/A
"$1,410",11375,9/1/2024,Timely,N/A
"$1,398",11375,9/1/2024,Timely,N/A
"$1,384",11375,9/1/2024,Timely,N/A
"$1,375",11375,9/1/2024,Timely,N/A
"$1,373",11375,9/1/2024,Timely,N/A
"$1,330",11375,9/1/2024,Timely,N/A
"$1,330",11375,9/1/2024,Timely,N/A
"$1,306",11375,9/1/2024,Timely,N/A
"$1,285",11375,9/1/2024,Timely,N/A
"$1,255",11375,9/1/2024,Timely,N/A
"$1,253",11375,9/1/2024,Timely,N/A
"$1,245",11375,9/1/2024,Timely,N/A
"$1,241",11375,9/1/2024,Timely,N/A
"$1,214",11375,9/1/2024,Timely,N/A
"$1,168",11375,9/1/2024,Timely,N/A
"$1,040",11375,9/1/2024,Timely,N/A
"$1,019",11375,9/1/2024,Timely,N/A
"$1,006",11375,9/1/2024,Timely,N/A
$984,11375,9/1/2024,Timely,N/A
$907,11375,9/1/2024,Timely,N/A
$823,11375,9/1/2024,Timely,N/A
$796,11375,9/1/2024,Timely,N/A
$794,11375,9/1/2024,Timely,N/A
$735,11375,9/1/2024,Timely,N/A
$670,11375,9/1/2024,Timely,N/A
$666,11375,9/1/2024,Timely,N/A
$534,11375,9/1/2024,Timely,N/A
$528,11375,9/1/2024,Timely,N/A
$498,11375,9/1/2024,Timely,N/A
"$2,683",11377,9/1/2024,Timely,N/A
"$2,683",11377,9/1/2024,Timely,N/A
"$2,596",11377,9/1/2024,Timely,N/A
"$2,371",11377,9/1/2024,Timely,N/A
"$2,261",11377,9/1/2024,Timely,N/A
"$2,135",11377,9/1/2024,Timely,N/A
"$2,125",11377,9/1/2024,Timely,N/A
"$2,087",11377,9/1/2024,Timely,N/A
"$2,085",11377,9/1/2024,Timely,N/A
"$2,027",11377,9/1/2024,Timely,N/A
"$1,973",11377,9/1/2024,Timely,N/A
"$1,969",11377,9/1/2024,Timely,N/A
"$1,962",11377,9/1/2024,Timely,N/A
"$1,936",11377,9/1/2024,Timely,N/A
"$1,920",11377,9/1/2024,Timely,N/A
"$1,913",11377,9/1/2024,Timely,N/A
"$1,884",11377,9/1/2024,Timely,N/A
"$1,860",11377,9/1/2024,Timely,N/A
"$1,831",11377,9/1/2024,Timely,N/A
"$1,710",11377,9/1/2024,Timely,N/A
"$1,698",11377,9/1/2024,Timely,N/A
"$1,642",11377,9/1/2024,Timely,N/A
"$1,610",11377,9/1/2024,Timely,N/A
"$1,590",11377,9/1/2024,Timely,N/A
"$1,542",11377,9/1/2024,Timely,N/A
"$1,541",11377,9/1/2024,Timely,N/A
"$1,513",11377,9/1/2024,Timely,N/A
"$1,496",11377,9/1/2024,Timely,N/A
"$1,414",11377,9/1/2024,Timely,N/A
"$1,400",11377,9/1/2024,Timely,N/A
"$1,386",11377,9/1/2024,Timely,N/A
"$1,344",11377,9/1/2024,Timely,N/A
"$1,320",11377,9/1/2024,Timely,N/A
"$1,309",11377,9/1/2024,Timely,N/A
"$1,296",11377,9/1/2024,Timely,N/A
"$1,281",11377,9/1/2024,Timely,N/A
"$1,273",11377,9/1/2024,Timely,N/A
"$1,251",11377,9/1/2024,Timely,N/A
"$1,148",11377,9/1/2024,Timely,N/A
"$1,050",11377,9/1/2024,Timely,N/A
"$1,022",11377,9/1/2024,Timely,N/A
"$1,011",11377,9/1/2024,Timely,N/A
"$1,006",11377,9/1/2024,Timely,N/A
"$1,002",11377,9/1/2024,Timely,N/A
"$1,001",11377,9/1/2024,Timely,N/A
$794,11377,9/1/2024,Timely,N/A
$766,11377,9/1/2024,Timely,N/A
$619,11377,9/1/2024,Timely,N/A
$603,11377,9/1/2024,Timely,N/A
$553,11377,9/1/2024,Timely,N/A
$491,11377,9/1/2024,Timely,N/A
$491,11377,9/1/2024,Timely,N/A
"$2,481",11378,9/1/2024,Timely,N/A
"$2,388",11378,9/1/2024,Timely,N/A
"$2,352",11378,9/1/2024,Timely,N/A
"$2,100",11378,9/1/2024,Timely,N/A
"$1,988",11378,9/1/2024,Timely,N/A
"$1,935",11378,9/1/2024,Timely,N/A
"$1,746",11378,9/1/2024,Timely,N/A
"$1,665",11378,9/1/2024,Timely,N/A
"$1,565",11378,9/1/2024,Timely,N/A
"$1,412",11378,9/1/2024,Timely,N/A
"$1,034",11378,9/1/2024,Timely,N/A
$750,11378,9/1/2024,Timely,N/A
$750,11378,9/1/2024,Timely,N/A
$697,11378,9/1/2024,Timely,N/A
$515,11378,9/1/2024,Timely,N/A
"$2,077",11379,9/1/2024,Timely,N/A
"$2,067",11379,9/1/2024,Timely,N/A
"$1,893",11379,9/1/2024,Timely,N/A
"$1,637",11379,9/1/2024,Timely,N/A
"$1,576",11379,9/1/2024,Timely,N/A
$934,11379,9/1/2024,Timely,N/A
$771,11379,9/1/2024,Timely,N/A
$623,11379,9/1/2024,Timely,N/A
"$3,625",11385,9/1/2024,Timely,N/A
"$3,359",11385,9/1/2024,Timely,N/A
"$3,094",11385,9/1/2024,Timely,N/A
"$3,003",11385,9/1/2024,Timely,N/A
"$2,970",11385,9/1/2024,Timely,N/A
"$2,970",11385,9/1/2024,Timely,N/A
"$2,970",11385,9/1/2024,Timely,N/A
"$2,963",11385,9/1/2024,Timely,N/A
"$2,959",11385,9/1/2024,Timely,N/A
"$2,959",11385,9/1/2024,Timely,N/A
"$2,959",11385,9/1/2024,Timely,N/A
"$2,959",11385,9/1/2024,Timely,N/A
"$2,947",11385,9/1/2024,Timely,N/A
"$2,940",11385,9/1/2024,Timely,N/A
"$2,928",11385,9/1/2024,Timely,N/A
"$2,900",11385,9/1/2024,Timely,N/A
"$2,878",11385,9/1/2024,Timely,N/A
"$2,816",11385,9/1/2024,Timely,N/A
"$2,797",11385,9/1/2024,Timely,N/A
"$2,797",11385,9/1/2024,Timely,N/A
"$2,789",11385,9/1/2024,Timely,N/A
"$2,779",11385,9/1/2024,Timely,N/A
"$2,770",11385,9/1/2024,Timely,N/A
"$2,732",11385,9/1/2024,Timely,N/A
"$2,706",11385,9/1/2024,Timely,N/A
"$2,652",11385,9/1/2024,Timely,N/A
"$2,644",11385,9/1/2024,Timely,N/A
"$2,640",11385,9/1/2024,Timely,N/A
"$2,608",11385,9/1/2024,Timely,N/A
"$2,577",11385,9/1/2024,Timely,N/A
"$2,577",11385,9/1/2024,Timely,N/A
"$2,566",11385,9/1/2024,Timely,N/A
"$2,565",11385,9/1/2024,Timely,N/A
"$2,517",11385,9/1/2024,Timely,N/A
"$2,508",11385,9/1/2024,Timely,N/A
"$2,413",11385,9/1/2024,Timely,N/A
"$2,411",11385,9/1/2024,Timely,N/A
"$2,401",11385,9/1/2024,Timely,N/A
"$2,372",11385,9/1/2024,Timely,N/A
"$2,334",11385,9/1/2024,Timely,N/A
"$2,329",11385,9/1/2024,Timely,N/A
"$2,319",11385,9/1/2024,Timely,N/A
"$2,301",11385,9/1/2024,Timely,N/A
"$2,296",11385,9/1/2024,Timely,N/A
"$2,293",11385,9/1/2024,Timely,N/A
"$2,243",11385,9/1/2024,Timely,N/A
"$2,243",11385,9/1/2024,Timely,N/A
"$2,236",11385,9/1/2024,Timely,N/A
"$2,198",11385,9/1/2024,Timely,N/A
"$2,193",11385,9/1/2024,Timely,N/A
"$2,192",11385,9/1/2024,Timely,N/A
"$2,172",11385,9/1/2024,Timely,N/A
"$2,172",11385,9/1/2024,Timely,N/A
"$2,172",11385,9/1/2024,Timely,N/A
"$2,152",11385,9/1/2024,Timely,N/A
"$2,127",11385,9/1/2024,Timely,N/A
"$2,126",11385,9/1/2024,Timely,N/A
"$2,085",11385,9/1/2024,Timely,N/A
"$2,081",11385,9/1/2024,Timely,N/A
"$2,079",11385,9/1/2024,Timely,N/A
"$2,065",11385,9/1/2024,Timely,N/A
"$2,060",11385,9/1/2024,Timely,N/A
"$2,060",11385,9/1/2024,Timely,N/A
"$2,060",11385,9/1/2024,Timely,N/A
"$2,060",11385,9/1/2024,Timely,N/A
"$2,050",11385,9/1/2024,Timely,N/A
"$2,025",11385,9/1/2024,Timely,N/A
"$2,021",11385,9/1/2024,Timely,N/A
"$2,017",11385,9/1/2024,Timely,N/A
"$1,985",11385,9/1/2024,Timely,N/A
"$1,930",11385,9/1/2024,Timely,N/A
"$1,899",11385,9/1/2024,Timely,N/A
"$1,884",11385,9/1/2024,Timely,N/A
"$1,867",11385,9/1/2024,Timely,N/A
"$1,863",11385,9/1/2024,Timely,N/A
"$1,846",11385,9/1/2024,Timely,N/A
"$1,832",11385,9/1/2024,Timely,N/A
"$1,818",11385,9/1/2024,Timely,N/A
"$1,803",11385,9/1/2024,Timely,N/A
"$1,750",11385,9/1/2024,Timely,N/A
"$1,748",11385,9/1/2024,Timely,N/A
"$1,742",11385,9/1/2024,Timely,N/A
"$1,701",11385,9/1/2024,Timely,N/A
"$1,700",11385,9/1/2024,Timely,N/A
"$1,690",11385,9/1/2024,Timely,N/A
"$1,664",11385,9/1/2024,Timely,N/A
"$1,659",11385,9/1/2024,Timely,N/A
"$1,648",11385,9/1/2024,Timely,N/A
"$1,633",11385,9/1/2024,Timely,N/A
"$1,620",11385,9/1/2024,Timely,N/A
"$1,582",11385,9/1/2024,Timely,N/A
"$1,571",11385,9/1/2024,Timely,N/A
"$1,565",11385,9/1/2024,Timely,N/A
"$1,564",11385,9/1/2024,Timely,N/A
"$1,560",11385,9/1/2024,Timely,N/A
"$1,547",11385,9/1/2024,Timely,N/A
"$1,542",11385,9/1/2024,Timely,N/A
"$1,539",11385,9/1/2024,Timely,N/A
"$1,536",11385,9/1/2024,Timely,N/A
"$1,536",11385,9/1/2024,Timely,N/A
"$1,528",11385,9/1/2024,Timely,N/A
"$1,485",11385,9/1/2024,Timely,N/A
"$1,458",11385,9/1/2024,Timely,N/A
"$1,446",11385,9/1/2024,Timely,N/A
"$1,440",11385,9/1/2024,Timely,N/A
"$1,407",11385,9/1/2024,Timely,N/A
"$1,385",11385,9/1/2024,Timely,N/A
"$1,363",11385,9/1/2024,Timely,N/A
"$1,352",11385,9/1/2024,Timely,N/A
"$1,291",11385,9/1/2024,Timely,N/A
"$1,272",11385,9/1/2024,Timely,N/A
"$1,243",11385,9/1/2024,Timely,N/A
"$1,191",11385,9/1/2024,Timely,N/A
"$1,181",11385,9/1/2024,Timely,N/A
"$1,173",11385,9/1/2024,Timely,N/A
"$1,150",11385,9/1/2024,Timely,N/A
"$1,139",11385,9/1/2024,Timely,N/A
"$1,065",11385,9/1/2024,Timely,N/A
"$1,062",11385,9/1/2024,Timely,N/A
"$1,050",11385,9/1/2024,Timely,N/A
"$1,049",11385,9/1/2024,Timely,N/A
"$1,040",11385,9/1/2024,Timely,N/A
"$1,040",11385,9/1/2024,Timely,N/A
$953,11385,9/1/2024,Timely,N/A
$943,11385,9/1/2024,Timely,N/A
$942,11385,9/1/2024,Timely,N/A
$933,11385,9/1/2024,Timely,N/A
$853,11385,9/1/2024,Timely,N/A
$851,11385,9/1/2024,Timely,N/A
$802,11385,9/1/2024,Timely,N/A
$790,11385,9/1/2024,Timely,N/A
$738,11385,9/1/2024,Timely,N/A
$708,11385,9/1/2024,Timely,N/A
$707,11385,9/1/2024,Timely,N/A
$625,11385,9/1/2024,Timely,N/A
$588,11385,9/1/2024,Timely,N/A
$524,11385,9/1/2024,Timely,N/A
$523,11385,9/1/2024,Timely,N/A
$334,11385,9/1/2024,Timely,N/A
$195,11385,9/1/2024,Timely,N/A
$187,11385,9/1/2024,Timely,N/A
"$3,276",11411,9/1/2024,Timely,N/A
"$2,385",11411,9/1/2024,Timely,N/A
"$2,369",11411,9/1/2024,Timely,N/A
"$2,301",11411,9/1/2024,Timely,N/A
"$2,234",11411,9/1/2024,Timely,N/A
"$2,195",11411,9/1/2024,Timely,N/A
"$2,181",11411,9/1/2024,Timely,N/A
"$2,172",11411,9/1/2024,Timely,N/A
"$2,172",11411,9/1/2024,Timely,N/A
"$2,155",11411,9/1/2024,Timely,N/A
"$2,135",11411,9/1/2024,Timely,N/A
"$2,125",11411,9/1/2024,Timely,N/A
"$2,087",11411,9/1/2024,Timely,N/A
"$2,017",11411,9/1/2024,Timely,N/A
"$1,935",11411,9/1/2024,Timely,N/A
"$1,925",11411,9/1/2024,Timely,N/A
"$1,920",11411,9/1/2024,Timely,N/A
"$1,918",11411,9/1/2024,Timely,N/A
"$1,818",11411,9/1/2024,Timely,N/A
"$1,710",11411,9/1/2024,Timely,N/A
"$1,672",11411,9/1/2024,Timely,N/A
"$1,578",11411,9/1/2024,Timely,N/A
"$1,573",11411,9/1/2024,Timely,N/A
"$1,539",11411,9/1/2024,Timely,N/A
"$1,503",11411,9/1/2024,Timely,N/A
"$1,499",11411,9/1/2024,Timely,N/A
"$1,285",11411,9/1/2024,Timely,N/A
"$1,211",11411,9/1/2024,Timely,N/A
"$1,130",11411,9/1/2024,Timely,N/A
"$1,107",11411,9/1/2024,Timely,N/A
$966,11411,9/1/2024,Timely,N/A
$750,11411,9/1/2024,Timely,N/A
$750,11411,9/1/2024,Timely,N/A
$750,11411,9/1/2024,Timely,N/A
$750,11411,9/1/2024,Timely,N/A
$585,11411,9/1/2024,Timely,N/A
$585,11411,9/1/2024,Timely,N/A
$585,11411,9/1/2024,Timely,N/A
$309,11411,9/1/2024,Timely,N/A
"$3,356",11412,9/1/2024,Timely,N/A
"$3,276",11412,9/1/2024,Timely,N/A
"$3,276",11412,9/1/2024,Timely,N/A
"$3,276",11412,9/1/2024,Timely,N/A
"$3,123",11412,9/1/2024,Timely,N/A
"$3,105",11412,9/1/2024,Timely,N/A
"$3,101",11412,9/1/2024,Timely,N/A
"$2,963",11412,9/1/2024,Timely,N/A
"$2,884",11412,9/1/2024,Timely,N/A
"$2,884",11412,9/1/2024,Timely,N/A
"$2,876",11412,9/1/2024,Timely,N/A
"$2,735",11412,9/1/2024,Timely,N/A
"$2,687",11412,9/1/2024,Timely,N/A
"$2,664",11412,9/1/2024,Timely,N/A
"$2,661",11412,9/1/2024,Timely,N/A
"$2,632",11412,9/1/2024,Timely,N/A
"$2,621",11412,9/1/2024,Timely,N/A
"$2,593",11412,9/1/2024,Timely,N/A
"$2,577",11412,9/1/2024,Timely,N/A
"$2,577",11412,9/1/2024,Timely,N/A
"$2,537",11412,9/1/2024,Timely,N/A
"$2,509",11412,9/1/2024,Timely,N/A
"$2,485",11412,9/1/2024,Timely,N/A
"$2,456",11412,9/1/2024,Timely,N/A
"$2,448",11412,9/1/2024,Timely,N/A
"$2,441",11412,9/1/2024,Timely,N/A
"$2,434",11412,9/1/2024,Timely,N/A
"$2,413",11412,9/1/2024,Timely,N/A
"$2,413",11412,9/1/2024,Timely,N/A
"$2,413",11412,9/1/2024,Timely,N/A
"$2,411",11412,9/1/2024,Timely,N/A
"$2,411",11412,9/1/2024,Timely,N/A
"$2,409",11412,9/1/2024,Timely,N/A
"$2,407",11412,9/1/2024,Timely,N/A
"$2,397",11412,9/1/2024,Timely,N/A
"$2,397",11412,9/1/2024,Timely,N/A
"$2,397",11412,9/1/2024,Timely,N/A
"$2,396",11412,9/1/2024,Timely,N/A
"$2,387",11412,9/1/2024,Timely,N/A
"$2,384",11412,9/1/2024,Timely,N/A
"$2,384",11412,9/1/2024,Timely,N/A
"$2,374",11412,9/1/2024,Timely,N/A
"$2,369",11412,9/1/2024,Timely,N/A
"$2,358",11412,9/1/2024,Timely,N/A
"$2,336",11412,9/1/2024,Timely,N/A
"$2,319",11412,9/1/2024,Timely,N/A
"$2,315",11412,9/1/2024,Timely,N/A
"$2,306",11412,9/1/2024,Timely,N/A
"$2,296",11412,9/1/2024,Timely,N/A
"$2,296",11412,9/1/2024,Timely,N/A
"$2,292",11412,9/1/2024,Timely,N/A
"$2,290",11412,9/1/2024,Timely,N/A
"$2,283",11412,9/1/2024,Timely,N/A
"$2,269",11412,9/1/2024,Timely,N/A
"$2,223",11412,9/1/2024,Timely,N/A
"$2,219",11412,9/1/2024,Timely,N/A
"$2,213",11412,9/1/2024,Timely,N/A
"$2,186",11412,9/1/2024,Timely,N/A
"$2,185",11412,9/1/2024,Timely,N/A
"$2,177",11412,9/1/2024,Timely,N/A
"$2,176",11412,9/1/2024,Timely,N/A
"$2,172",11412,9/1/2024,Timely,N/A
"$2,172",11412,9/1/2024,Timely,N/A
"$2,172",11412,9/1/2024,Timely,N/A
"$2,172",11412,9/1/2024,Timely,N/A
"$2,172",11412,9/1/2024,Timely,N/A
"$2,172",11412,9/1/2024,Timely,N/A
"$2,172",11412,9/1/2024,Timely,N/A
"$2,170",11412,9/1/2024,Timely,N/A
"$2,167",11412,9/1/2024,Timely,N/A
"$2,157",11412,9/1/2024,Timely,N/A
"$2,155",11412,9/1/2024,Timely,N/A
"$2,155",11412,9/1/2024,Timely,N/A
"$2,129",11412,9/1/2024,Timely,N/A
"$2,120",11412,9/1/2024,Timely,N/A
"$2,104",11412,9/1/2024,Timely,N/A
"$2,104",11412,9/1/2024,Timely,N/A
"$2,095",11412,9/1/2024,Timely,N/A
"$2,085",11412,9/1/2024,Timely,N/A
"$2,078",11412,9/1/2024,Timely,N/A
"$2,077",11412,9/1/2024,Timely,N/A
"$2,074",11412,9/1/2024,Timely,N/A
"$2,060",11412,9/1/2024,Timely,N/A
"$2,060",11412,9/1/2024,Timely,N/A
"$2,060",11412,9/1/2024,Timely,N/A
"$2,053",11412,9/1/2024,Timely,N/A
"$2,050",11412,9/1/2024,Timely,N/A
"$2,043",11412,9/1/2024,Timely,N/A
"$2,034",11412,9/1/2024,Timely,N/A
"$2,018",11412,9/1/2024,Timely,N/A
"$2,017",11412,9/1/2024,Timely,N/A
"$1,988",11412,9/1/2024,Timely,N/A
"$1,983",11412,9/1/2024,Timely,N/A
"$1,969",11412,9/1/2024,Timely,N/A
"$1,967",11412,9/1/2024,Timely,N/A
"$1,966",11412,9/1/2024,Timely,N/A
"$1,954",11412,9/1/2024,Timely,N/A
"$1,937",11412,9/1/2024,Timely,N/A
"$1,935",11412,9/1/2024,Timely,N/A
"$1,935",11412,9/1/2024,Timely,N/A
"$1,922",11412,9/1/2024,Timely,N/A
"$1,913",11412,9/1/2024,Timely,N/A
"$1,903",11412,9/1/2024,Timely,N/A
"$1,892",11412,9/1/2024,Timely,N/A
"$1,892",11412,9/1/2024,Timely,N/A
"$1,875",11412,9/1/2024,Timely,N/A
"$1,868",11412,9/1/2024,Timely,N/A
"$1,835",11412,9/1/2024,Timely,N/A
"$1,818",11412,9/1/2024,Timely,N/A
"$1,817",11412,9/1/2024,Timely,N/A
"$1,808",11412,9/1/2024,Timely,N/A
"$1,790",11412,9/1/2024,Timely,N/A
"$1,773",11412,9/1/2024,Timely,N/A
"$1,767",11412,9/1/2024,Timely,N/A
"$1,750",11412,9/1/2024,Timely,N/A
"$1,722",11412,9/1/2024,Timely,N/A
"$1,712",11412,9/1/2024,Timely,N/A
"$1,710",11412,9/1/2024,Timely,N/A
"$1,694",11412,9/1/2024,Timely,N/A
"$1,693",11412,9/1/2024,Timely,N/A
"$1,690",11412,9/1/2024,Timely,N/A
"$1,687",11412,9/1/2024,Timely,N/A
"$1,676",11412,9/1/2024,Timely,N/A
"$1,621",11412,9/1/2024,Timely,N/A
"$1,620",11412,9/1/2024,Timely,N/A
"$1,617",11412,9/1/2024,Timely,N/A
"$1,580",11412,9/1/2024,Timely,N/A
"$1,576",11412,9/1/2024,Timely,N/A
"$1,563",11412,9/1/2024,Timely,N/A
"$1,551",11412,9/1/2024,Timely,N/A
"$1,547",11412,9/1/2024,Timely,N/A
"$1,539",11412,9/1/2024,Timely,N/A
"$1,517",11412,9/1/2024,Timely,N/A
"$1,516",11412,9/1/2024,Timely,N/A
"$1,494",11412,9/1/2024,Timely,N/A
"$1,400",11412,9/1/2024,Timely,N/A
"$1,384",11412,9/1/2024,Timely,N/A
"$1,335",11412,9/1/2024,Timely,N/A
"$1,293",11412,9/1/2024,Timely,N/A
"$1,290",11412,9/1/2024,Timely,N/A
"$1,284",11412,9/1/2024,Timely,N/A
"$1,279",11412,9/1/2024,Timely,N/A
"$1,274",11412,9/1/2024,Timely,N/A
"$1,273",11412,9/1/2024,Timely,N/A
"$1,211",11412,9/1/2024,Timely,N/A
"$1,180",11412,9/1/2024,Timely,N/A
"$1,180",11412,9/1/2024,Timely,N/A
